movie_id,cast,crew
68924,"[{'name': 'Kevin Kline', 'order': 0}, {'name': 'Joan Allen', 'order': 1}, {'name': 'Sigourney Weaver', 'order': 2}, {'name': 'Henry Czerny', 'order': 3}, {'name': 'Tobey Maguire', 'order': 4}]","[{'name': 'Ang Lee', 'job': 'Director'}]"
253235,"[{'name': 'Michael Douglas', 'order': 0}, {'name': 'Diane Keaton', 'order': 1}, {'name': 'Sterling Jerins', 'order': 2}, {'name': 'Paloma Guzmán', 'order': 3}, {'name': 'Frances Sternhagen', 'order': 4}]","[{'name': 'Rob Reiner', 'job': 'Director'}]"
22102,"[{'name': 'Shelley Long', 'order': 0}, {'name': 'Craig T. Nelson', 'order': 1}, {'name': 'Betty Thomas', 'order': 2}, {'name': 'Mary Gross', 'order': 3}, {'name': 'Carla Gugino', 'order': 4}]","[{'name': 'Jeff Kanew', 'job': 'Director'}]"
18701,"[{'name': 'Michael Gambon', 'order': 0}, {'name': 'Annette Bening', 'order': 1}, {'name': 'Leigh Lawson', 'order': 2}, {'name': 'Shaun Evans', 'order': 3}, {'name': 'Jeremy Irons', 'order': 4}]","[{'name': 'István Szabó', 'job': 'Director'}]"
10068,"[{'name': 'Mickey Rourke', 'order': 0}, {'name': 'Kim Basinger', 'order': 1}, {'name': 'Margaret Whitton', 'order': 2}, {'name': 'David Margulies', 'order': 3}, {'name': 'Christine Baranski', 'order': 4}]","[{'name': 'Adrian Lyne', 'job': 'Director'}]"
848,"[{'name': 'Peter MacNicol', 'order': 0}, {'name': 'Caitlin Clarke', 'order': 1}, {'name': 'Ralph Richardson', 'order': 2}, {'name': 'John Hallam', 'order': 3}, {'name': 'Peter Eyre', 'order': 4}]","[{'name': 'Matthew Robbins', 'job': 'Director'}]"
36811,"[{'name': 'James McAvoy', 'order': 0}, {'name': 'Christopher Plummer', 'order': 1}, {'name': 'Helen Mirren', 'order': 2}, {'name': 'Paul Giamatti', 'order': 3}, {'name': 'Anne-Marie Duff', 'order': 4}]","[{'name': 'Michael Hoffman', 'job': 'Director'}]"
522,"[{'name': 'Johnny Depp', 'order': 0}, {'name': 'Martin Landau', 'order': 1}, {'name': 'Sarah Jessica Parker', 'order': 2}, {'name': 'Patricia Arquette', 'order': 3}, {'name': 'Jeffrey Jones', 'order': 4}]","[{'name': 'Tim Burton', 'job': 'Director'}]"
130150,"[{'name': 'Josh Brolin', 'order': 0}, {'name': 'Kate Winslet', 'order': 1}, {'name': 'Gattlin Griffith', 'order': 2}, {'name': 'Tobey Maguire', 'order': 3}, {'name': 'Tom Lipinski', 'order': 4}]","[{'name': 'Jason Reitman', 'job': 'Director'}]"
12246,"[{'name': 'Tadanobu Asano', 'order': 0}, {'name': 'Sun Honglei', 'order': 1}, {'name': 'Khulan Chuluun', 'order': 2}, {'name': 'Aliya', 'order': 3}, {'name': 'Ba Sen', 'order': 4}]","[{'name': 'Sergei Bodrov', 'job': 'Director'}]"
13809,"[{'name': 'Mark Strong', 'order': 0}, {'name': 'Tom Wilkinson', 'order': 1}, {'name': 'Toby Kebbell', 'order': 2}, {'name': 'Gerard Butler', 'order': 3}, {'name': 'Tom Hardy', 'order': 4}]","[{'name': 'Guy Ritchie', 'job': 'Director'}]"
27380,"[{'name': 'Barry Bostwick', 'order': 0}, {'name': 'Michael Beck', 'order': 1}, {'name': 'Persis Khambatta', 'order': 2}, {'name': 'Henry Silva', 'order': 5}, {'name': 'George Furth', 'order': 5}]","[{'name': 'Hal Needham', 'job': 'Director'}]"
10549,"[{'name': 'Kenneth Branagh', 'order': 0}, {'name': 'Derek Jacobi', 'order': 1}, {'name': 'Julie Christie', 'order': 2}, {'name': 'Richard Briers', 'order': 3}, {'name': 'Kate Winslet', 'order': 4}]","[{'name': 'Kenneth Branagh', 'job': 'Director'}]"
33870,"[{'name': 'Chi Cao', 'order': 0}, {'name': 'Chengwu Guo', 'order': 1}, {'name': 'Wen Bin Huang', 'order': 2}, {'name': 'Joan Chen', 'order': 3}, {'name': 'Bruce Greenwood', 'order': 5}]","[{'name': 'Bruce Beresford', 'job': 'Director'}]"
245703,"[{'name': 'Michael Shannon', 'order': 0}, {'name': 'Jaeden Lieberher', 'order': 1}, {'name': 'Joel Edgerton', 'order': 2}, {'name': 'Kirsten Dunst', 'order': 3}, {'name': 'Adam Driver', 'order': 4}]","[{'name': 'Jeff Nichols', 'job': 'Director'}]"
10739,"[{'name': 'Woody Allen', 'order': 0}, {'name': 'Jason Biggs', 'order': 1}, {'name': 'Christina Ricci', 'order': 2}, {'name': 'Stockard Channing', 'order': 3}, {'name': 'Danny DeVito', 'order': 4}]","[{'name': 'Woody Allen', 'job': 'Director'}]"
127560,"[{'name': 'Jeremy Irvine', 'order': 0}, {'name': 'Colin Firth', 'order': 1}, {'name': 'Stellan Skarsgård', 'order': 2}, {'name': 'Michael MacKenzie', 'order': 3}, {'name': 'Nicole Kidman', 'order': 4}]","[{'name': 'Jonathan Teplitzky', 'job': 'Director'}]"
37903,"[{'name': 'Ursina Lardi', 'order': 0}, {'name': 'Ulrich Tukur', 'order': 1}, {'name': 'Burghart Klaußner', 'order': 2}, {'name': 'Christian Friedel', 'order': 3}, {'name': 'Leonie Benesch', 'order': 4}]","[{'name': 'Michael Haneke', 'job': 'Director'}]"
396152,"[{'name': ""Emily Roya O'Brien"", 'order': 1}, {'name': 'Adrian Gaeta', 'order': 2}, {'name': 'Zack Ward', 'order': 3}, {'name': 'Sarah Ann Schultz', 'order': 4}]","[{'name': 'Zack Ward', 'job': 'Director'}]"
10017,"[{'name': 'Charlie Sheen', 'order': 0}, {'name': 'Nick Cassavetes', 'order': 1}, {'name': 'Sherilyn Fenn', 'order': 2}, {'name': 'Randy Quaid', 'order': 3}, {'name': 'Matthew Barry', 'order': 4}]","[{'name': 'Mike Marvin', 'job': 'Director'}]"
11468,"[{'name': 'Val Kilmer', 'order': 0}, {'name': ""Vincent D'Onofrio"", 'order': 1}, {'name': 'Adam Goldberg', 'order': 2}, {'name': 'Luis Guzmán', 'order': 3}, {'name': 'Doug Hutchison', 'order': 4}]","[{'name': 'D.J. Caruso', 'job': 'Director'}]"
193613,"[{'name': 'Dane DeHaan', 'order': 0}, {'name': 'Mackenzie Gray', 'order': 1}, {'name': 'James Hetfield', 'order': 2}, {'name': 'Lars Ulrich', 'order': 3}, {'name': 'Kirk Hammett', 'order': 4}]","[{'name': 'Nimród Antal', 'job': 'Director'}]"
17436,"[{'name': 'Billy Bob Thornton', 'order': 0}, {'name': 'Kim Basinger', 'order': 1}, {'name': 'Mickey Rourke', 'order': 2}, {'name': 'Winona Ryder', 'order': 3}, {'name': 'Jon Foster', 'order': 4}]","[{'name': 'Gregor Jordan', 'job': 'Director'}]"
43434,"[{'name': 'Edgar Ramírez', 'order': 0}, {'name': 'Alexander Scheer', 'order': 1}, {'name': 'Fadi Abi Samra', 'order': 2}, {'name': 'Nora von Waldstätten', 'order': 3}, {'name': 'Talal El-Jordi', 'order': 4}]","[{'name': 'Olivier Assayas', 'job': 'Director'}]"
31166,"[{'name': 'Josh Hartnett', 'order': 0}, {'name': 'Elias Koteas', 'order': 2}, {'name': 'Takuya Kimura', 'order': 3}, {'name': 'Lee Byung-hun', 'order': 4}, {'name': 'Tran Nu Yên-Khê', 'order': 5}]","[{'name': 'Tran Anh Hung', 'job': 'Director'}]"
69848,"[{'name': 'Tom Berenger', 'order': 1}, {'name': 'Joaquim de Almeida', 'order': 2}, {'name': 'Daniela Romo', 'order': 3}, {'name': 'Mark Moses', 'order': 4}, {'name': 'Stuart Graham', 'order': 5}]","[{'name': 'Lance Hool', 'job': 'Director'}]"
8408,"[{'name': 'Lori Cardille', 'order': 0}, {'name': 'Terry Alexander', 'order': 1}, {'name': 'Joseph Pilato', 'order': 2}, {'name': 'Jarlath Conroy', 'order': 3}, {'name': 'Anthony Dileo Jr.', 'order': 4}]","[{'name': 'George A. Romero', 'job': 'Director'}]"
332411,"[{'name': 'John Travolta', 'order': 0}, {'name': 'Christopher Meloni', 'order': 1}, {'name': 'Rebecca De Mornay', 'order': 2}, {'name': 'Amanda Schull', 'order': 3}, {'name': 'Patrick St. Esprit', 'order': 4}]","[{'name': 'Chuck Russell', 'job': 'Director'}]"
9389,"[{'name': 'Daniel Craig', 'order': 0}, {'name': 'Catherine McCormack', 'order': 1}, {'name': 'Romola Garai', 'order': 2}, {'name': 'Jonathan Pryce', 'order': 3}, {'name': 'Ian Holm', 'order': 4}]","[{'name': 'Christian Volckman', 'job': 'Director'}]"
9626,"[{'name': 'Arnold Schwarzenegger', 'order': 0}, {'name': 'Brigitte Nielsen', 'order': 1}, {'name': 'Sandahl Bergman', 'order': 2}, {'name': 'Paul L. Smith', 'order': 3}, {'name': 'Ernie Reyes, Jr.', 'order': 4}]","[{'name': 'Richard Fleischer', 'job': 'Director'}]"
75638,"[{'name': 'Sigourney Weaver', 'order': 0}, {'name': 'Robert De Niro', 'order': 1}, {'name': 'Cillian Murphy', 'order': 2}, {'name': 'Elizabeth Olsen', 'order': 3}, {'name': 'Toby Jones', 'order': 4}]","[{'name': 'Rodrigo Cortés', 'job': 'Director'}]"
8363,"[{'name': 'Jonah Hill', 'order': 0}, {'name': 'Michael Cera', 'order': 1}, {'name': 'Christopher Mintz-Plasse', 'order': 2}, {'name': 'Bill Hader', 'order': 3}, {'name': 'Seth Rogen', 'order': 4}]","[{'name': 'Greg Mottola', 'job': 'Director'}]"
15670,"[{'name': 'Tyler Perry', 'order': 0}, {'name': 'Derek Luke', 'order': 1}, {'name': 'Keshia Knight Pulliam', 'order': 2}, {'name': 'Whoopi Goldberg', 'order': 3}, {'name': 'Ion Overman', 'order': 4}]","[{'name': 'Tyler Perry', 'job': 'Director'}]"
290555,"[{'name': 'Jason Momoa', 'order': 1}, {'name': 'Lucas Till', 'order': 2}, {'name': 'John Pyper-Ferguson', 'order': 3}, {'name': 'Stephen McHattie', 'order': 4}, {'name': 'Merritt Patterson', 'order': 5}]","[{'name': 'David Hayter', 'job': 'Director'}]"
8328,"[{'name': 'Briana Evigan', 'order': 0}, {'name': 'Robert Hoffman', 'order': 1}, {'name': 'Will Kemp', 'order': 2}, {'name': 'Cassie Ventura', 'order': 3}, {'name': 'Adam G. Sevani', 'order': 4}]","[{'name': 'Jon M. Chu', 'job': 'Director'}]"
10982,"[{'name': 'Anne Hathaway', 'order': 0}, {'name': 'Glenn Close', 'order': 1}, {'name': 'Jim Belushi', 'order': 2}, {'name': 'Patrick Warburton', 'order': 3}, {'name': 'Anthony Anderson', 'order': 4}]","[{'name': 'Cory Edwards', 'job': 'Director'}, {'name': 'Todd Edwards', 'job': 'Director'}, {'name': 'Tony Leech', 'job': 'Director'}]"
205,"[{'name': 'Don Cheadle', 'order': 0}, {'name': 'Sophie Okonedo', 'order': 1}, {'name': 'Nick Nolte', 'order': 2}, {'name': 'Fana Mokoena', 'order': 3}, {'name': 'Joaquin Phoenix', 'order': 4}]","[{'name': 'Terry George', 'job': 'Director'}]"
1620,"[{'name': 'Timothy Olyphant', 'order': 0}, {'name': 'Dougray Scott', 'order': 1}, {'name': 'Olga Kurylenko', 'order': 2}, {'name': 'Robert Knepper', 'order': 3}, {'name': 'Ulrich Thomsen', 'order': 4}]","[{'name': 'Xavier Gens', 'job': 'Director'}]"
175541,"[{'name': 'Forest Whitaker', 'order': 0}, {'name': 'Angela Bassett', 'order': 1}, {'name': 'Jennifer Hudson', 'order': 2}, {'name': 'Tyrese Gibson', 'order': 3}, {'name': 'Jacob Latimore', 'order': 4}]","[{'name': 'Kasi Lemmons', 'job': 'Director'}]"
241254,"[{'name': 'Bruce Willis', 'order': 0}, {'name': 'Jason Patric', 'order': 1}, {'name': 'John Cusack', 'order': 2}, {'name': 'Jessica Lowndes', 'order': 3}, {'name': 'Gia Mantegna', 'order': 4}]","[{'name': 'Brian A Miller', 'job': 'Director'}]"
31932,"[{'name': 'Matt Dillon', 'order': 0}, {'name': 'James Caan', 'order': 1}, {'name': 'Natascha McElhone', 'order': 2}, {'name': 'Gérard Depardieu', 'order': 3}, {'name': 'Stellan Skarsgård', 'order': 4}]","[{'name': 'Matt Dillon', 'job': 'Director'}]"
1933,"[{'name': 'Nicole Kidman', 'order': 0}, {'name': 'Christopher Eccleston', 'order': 1}, {'name': 'Alakina Mann', 'order': 2}, {'name': 'James Bentley', 'order': 3}, {'name': 'Eric Sykes', 'order': 4}]","[{'name': 'Alejandro Amenábar', 'job': 'Director'}]"
679,"[{'name': 'Sigourney Weaver', 'order': 0}, {'name': 'Michael Biehn', 'order': 1}, {'name': 'James Remar', 'order': 2}, {'name': 'Paul Reiser', 'order': 3}, {'name': 'Lance Henriksen', 'order': 4}]","[{'name': 'James Cameron', 'job': 'Director'}]"
11113,"[{'name': 'Audrey Hepburn', 'order': 0}, {'name': 'Rex Harrison', 'order': 1}, {'name': 'Stanley Holloway', 'order': 2}, {'name': 'Wilfrid Hyde-White', 'order': 3}, {'name': 'Gladys Cooper', 'order': 4}]","[{'name': 'George Cukor', 'job': 'Director'}]"
3597,"[{'name': 'Jennifer Love Hewitt', 'order': 0}, {'name': 'Sarah Michelle Gellar', 'order': 1}, {'name': 'Ryan Phillippe', 'order': 2}, {'name': 'Freddie Prinze Jr.', 'order': 3}, {'name': 'Bridgette Wilson', 'order': 4}]","[{'name': 'Jim Gillespie', 'job': 'Director'}]"
193893,"[{'name': 'Jake Johnson', 'order': 0}, {'name': 'Damon Wayans Jr.', 'order': 1}, {'name': 'Nina Dobrev', 'order': 2}, {'name': 'Rob Riggle', 'order': 3}, {'name': ""James D'Arcy"", 'order': 4}]","[{'name': 'Luke Greenfield', 'job': 'Director'}]"
9675,"[{'name': 'Paul Giamatti', 'order': 0}, {'name': 'Thomas Haden Church', 'order': 1}, {'name': 'Virginia Madsen', 'order': 2}, {'name': 'Sandra Oh', 'order': 3}, {'name': 'Marylouise Burke', 'order': 4}]","[{'name': 'Alexander Payne', 'job': 'Director'}]"
9988,"[{'name': 'Erik Stolhanske', 'order': 0}, {'name': 'Jay Chandrasekhar', 'order': 1}, {'name': 'Steve Lemme', 'order': 2}, {'name': 'Paul Soter', 'order': 3}, {'name': 'M.C. Gainey', 'order': 4}]","[{'name': 'Jay Chandrasekhar', 'job': 'Director'}]"
948,"[{'name': 'Donald Pleasence', 'order': 0}, {'name': 'Jamie Lee Curtis', 'order': 1}, {'name': 'P.J. Soles', 'order': 2}, {'name': 'Nancy Kyes', 'order': 3}, {'name': 'Nick Castle', 'order': 4}]","[{'name': 'John Carpenter', 'job': 'Director'}]"
21765,"[{'name': 'Molly Shannon', 'order': 0}, {'name': 'Liam Aiken', 'order': 1}, {'name': 'Matthew Broderick', 'order': 2}, {'name': 'Donald Faison', 'order': 3}, {'name': 'Cheech Marin', 'order': 4}]","[{'name': 'John Robert Hoffman', 'job': 'Director'}]"
146304,"[{'name': 'Terrence Howard', 'order': 0}, {'name': 'Harold Perrineau', 'order': 1}, {'name': 'Morris Chestnut', 'order': 2}, {'name': 'Sanaa Lathan', 'order': 3}, {'name': 'Taye Diggs', 'order': 4}]","[{'name': 'Malcolm D. Lee', 'job': 'Director'}]"
7516,"[{'name': 'Ryan Reynolds', 'order': 0}, {'name': 'Ray Liotta', 'order': 1}, {'name': 'Joseph Ruskin', 'order': 2}, {'name': 'Alex Rocco', 'order': 3}, {'name': 'Wayne Newton', 'order': 4}]","[{'name': 'Joe Carnahan', 'job': 'Director'}]"
41439,"[{'name': 'Tobin Bell', 'order': 0}, {'name': 'Costas Mandylor', 'order': 1}, {'name': 'Betsy Russell', 'order': 2}, {'name': 'Cary Elwes', 'order': 3}, {'name': 'Sean Patrick Flanery', 'order': 4}]","[{'name': 'Kevin Greutert', 'job': 'Director'}]"
2752,"[{'name': 'Josh Hartnett', 'order': 0}, {'name': 'Shannyn Sossamon', 'order': 1}, {'name': 'Adam Trese', 'order': 3}, {'name': 'Emmanuelle Vaugier', 'order': 4}, {'name': 'Barry Newman', 'order': 5}]","[{'name': 'Michael Lehmann', 'job': 'Director'}]"
9429,"[{'name': 'Will Ferrell', 'order': 0}, {'name': 'Chris Kattan', 'order': 1}, {'name': 'Jennifer Coolidge', 'order': 2}, {'name': 'Michael Clarke Duncan', 'order': 3}, {'name': 'Eva Mendes', 'order': 4}]","[{'name': 'John Fortenberry', 'job': 'Director'}]"
38117,"[{'name': 'Alex Pettyfer', 'order': 0}, {'name': 'Vanessa Hudgens', 'order': 1}, {'name': 'Mary-Kate Olsen', 'order': 2}, {'name': 'Lisa Gay Hamilton', 'order': 3}, {'name': 'Neil Patrick Harris', 'order': 4}]","[{'name': 'Daniel Barnz', 'job': 'Director'}]"
9792,"[{'name': 'Aaron Stanford', 'order': 0}, {'name': 'Kathleen Quinlan', 'order': 1}, {'name': 'Vinessa Shaw', 'order': 2}, {'name': 'Emilie de Ravin', 'order': 3}, {'name': 'Dan Byrd', 'order': 4}]","[{'name': 'Alexandre Aja', 'job': 'Director'}]"
13778,"[{'name': 'David Spade', 'order': 0}, {'name': 'Mary McCormack', 'order': 1}, {'name': 'Craig Bierko', 'order': 2}, {'name': 'Scott Terra', 'order': 3}, {'name': 'Jenna Boyd', 'order': 4}]","[{'name': 'Sam Weisman', 'job': 'Director'}]"
228203,"[{'name': 'Kevin Costner', 'order': 0}, {'name': 'Ramiro Rodriguez', 'order': 1}, {'name': 'Carlos Pratts', 'order': 2}, {'name': 'Johnny Ortiz', 'order': 3}, {'name': 'Rafael Martinez', 'order': 4}]","[{'name': 'Niki Caro', 'job': 'Director'}]"
41382,"[{'name': 'Shad Moss', 'order': 0}, {'name': 'Brandon T. Jackson', 'order': 1}, {'name': 'Naturi Naughton', 'order': 2}, {'name': 'Loretta Devine', 'order': 3}, {'name': 'Teairra Mari', 'order': 4}]","[{'name': 'Erik White', 'job': 'Director'}]"
13960,"[{'name': 'T.I.', 'order': 0}, {'name': 'Evan Ross', 'order': 1}, {'name': 'Jackie Long', 'order': 2}, {'name': 'Lauren London', 'order': 3}, {'name': 'Albert Daniels', 'order': 4}]","[{'name': 'Christian Robinson', 'job': 'Director'}]"
114150,"[{'name': 'Anna Kendrick', 'order': 0}, {'name': 'Skylar Astin', 'order': 1}, {'name': 'Brittany Snow', 'order': 2}, {'name': 'Anna Camp', 'order': 3}, {'name': 'Rebel Wilson', 'order': 4}]","[{'name': 'Jason Moore', 'job': 'Director'}]"
26602,"[{'name': 'Freddie Prinze Jr.', 'order': 0}, {'name': 'Jessica Biel', 'order': 1}, {'name': 'Fred Ward', 'order': 2}, {'name': 'Matthew Lillard', 'order': 3}, {'name': 'Brian Dennehy', 'order': 4}]","[{'name': 'Mike Tollin', 'job': 'Director'}]"
10223,"[{'name': 'Bill Paxton', 'order': 0}, {'name': 'Bridget Fonda', 'order': 1}, {'name': 'Billy Bob Thornton', 'order': 2}, {'name': 'Brent Briscoe', 'order': 3}, {'name': 'Chelcie Ross', 'order': 4}]","[{'name': 'Sam Raimi', 'job': 'Director'}]"
16028,"[{'name': 'Laura Regan', 'order': 0}, {'name': 'Marc Blucas', 'order': 1}, {'name': 'Ethan Embry', 'order': 2}, {'name': 'Dagmara Domińczyk', 'order': 3}, {'name': 'Jon Abrahams', 'order': 3}]","[{'name': 'Robert Harmon', 'job': 'Director'}]"
15639,"[{'name': 'Larry the Cable Guy', 'order': 0}, {'name': 'Iris Bahr', 'order': 1}, {'name': 'Tony Hale', 'order': 3}, {'name': 'David Koechner', 'order': 4}, {'name': 'Brooke Dillman', 'order': 5}]","[{'name': 'Trent Cooper', 'job': 'Director'}]"
16112,"[{'name': 'Kevin Clash', 'order': 0}, {'name': 'Mandy Patinkin', 'order': 3}, {'name': 'Vanessa Williams', 'order': 4}, {'name': 'Sonia Manzano', 'order': 5}, {'name': 'Roscoe Orman', 'order': 6}]","[{'name': 'Gary Halvorson', 'job': 'Director'}]"
26390,"[{'name': 'Richard Gere', 'order': 0}, {'name': 'Don Cheadle', 'order': 1}, {'name': 'Ethan Hawke', 'order': 2}, {'name': 'Wesley Snipes', 'order': 3}, {'name': ""Vincent D'Onofrio"", 'order': 4}]","[{'name': 'Antoine Fuqua', 'job': 'Director'}]"
27759,"[{'name': 'Charlton Heston', 'order': 0}, {'name': 'Ava Gardner', 'order': 1}, {'name': 'David Niven', 'order': 2}, {'name': 'Burt Kwouk', 'order': 3}, {'name': 'Flora Robson', 'order': 4}]","[{'name': 'Nicholas Ray', 'job': 'Director'}, {'name': 'Guy Green', 'job': 'Director'}]"
109428,"[{'name': 'Jane Levy', 'order': 0}, {'name': 'Shiloh Fernandez', 'order': 1}, {'name': 'Lou Taylor Pucci', 'order': 2}, {'name': 'Jessica Lucas', 'order': 3}, {'name': 'Elizabeth Blackmore', 'order': 4}]","[{'name': 'Fede Alvarez', 'job': 'Director'}]"
23049,"[{'name': 'Nia Vardalos', 'order': 0}, {'name': 'Richard Dreyfuss', 'order': 1}, {'name': 'Alexis Georgoulis', 'order': 2}, {'name': 'Alistair McGowan', 'order': 3}, {'name': 'Harland Williams', 'order': 4}]","[{'name': 'Donald Petrie', 'job': 'Director'}]"
9310,"[{'name': 'Hugh Grant', 'order': 0}, {'name': 'Dennis Quaid', 'order': 1}, {'name': 'Mandy Moore', 'order': 2}, {'name': 'Willem Dafoe', 'order': 3}, {'name': 'Chris Klein', 'order': 4}]","[{'name': 'Paul Weitz', 'job': 'Director'}]"
11411,"[{'name': 'Christopher Reeve', 'order': 0}, {'name': 'Margot Kidder', 'order': 1}, {'name': 'Gene Hackman', 'order': 2}, {'name': 'Jackie Cooper', 'order': 3}, {'name': 'Marc McClure', 'order': 4}]","[{'name': 'Sidney J. Furie', 'job': 'Director'}]"
16988,"[{'name': 'Rutina Wesley', 'order': 0}, {'name': 'Dwain Murphy', 'order': 1}, {'name': 'Boyd Banks', 'order': 2}, {'name': 'Clé Bennett', 'order': 3}, {'name': 'Nina Dobrev', 'order': 4}]","[{'name': 'Ian Iqbal Rashid', 'job': 'Director'}]"
7304,"[{'name': 'Paul Walker', 'order': 0}, {'name': 'Cameron Bright', 'order': 1}, {'name': 'Vera Farmiga', 'order': 2}, {'name': 'Chazz Palminteri', 'order': 3}, {'name': 'Karel Roden', 'order': 4}]","[{'name': 'Wayne Kramer', 'job': 'Director'}]"
24747,"[{'name': 'Jim Caviezel', 'order': 0}, {'name': 'Claire Forlani', 'order': 1}, {'name': 'Jeremy Northam', 'order': 2}, {'name': 'Malcolm McDowell', 'order': 3}, {'name': 'Aidan Quinn', 'order': 4}]","[{'name': 'Rowdy Herrington', 'job': 'Director'}]"
58048,"[{'name': 'Madonna', 'order': 0}, {'name': 'Sean Penn', 'order': 1}, {'name': 'Paul Freeman', 'order': 2}, {'name': 'Richard Griffiths', 'order': 3}, {'name': 'Clyde Kusatsu', 'order': 4}]","[{'name': 'Jim Goddard', 'job': 'Director'}]"
1491,"[{'name': 'Edward Norton', 'order': 0}, {'name': 'Jessica Biel', 'order': 1}, {'name': 'Paul Giamatti', 'order': 2}, {'name': 'Rufus Sewell', 'order': 3}, {'name': 'Eddie Marsan', 'order': 4}]","[{'name': 'Neil Burger', 'job': 'Director'}]"
2989,"[{'name': 'Tippi Hedren', 'order': 0}, {'name': 'Melanie Griffith', 'order': 1}, {'name': 'Jerry Marshall', 'order': 2}, {'name': 'Kyalo Mativo', 'order': 3}, {'name': 'Rick Glassey', 'order': 4}]","[{'name': 'Noel Marshall', 'job': 'Director'}]"
10629,"[{'name': 'Cate Blanchett', 'order': 0}, {'name': 'Gerard McSorley', 'order': 1}, {'name': 'Ciarán Hinds', 'order': 2}, {'name': 'Brenda Fricker', 'order': 3}, {'name': 'Don Wycherley', 'order': 4}]","[{'name': 'Joel Schumacher', 'job': 'Director'}]"
255343,"[{'name': 'Benicio del Toro', 'order': 0}, {'name': 'Josh Hutcherson', 'order': 1}, {'name': 'Brady Corbet', 'order': 2}, {'name': 'Claudia Traisac', 'order': 3}, {'name': 'Carlos Bardem', 'order': 4}]","[{'name': 'Andrea Di Stefano', 'job': 'Director'}]"
4723,"[{'name': 'Dwayne Johnson', 'order': 0}, {'name': 'Seann William Scott', 'order': 1}, {'name': 'Sarah Michelle Gellar', 'order': 2}, {'name': 'Mandy Moore', 'order': 3}, {'name': 'Will Sasso', 'order': 4}]","[{'name': 'Richard Kelly', 'job': 'Director'}]"
10800,"[{'name': 'Vincent Lindon', 'order': 0}, {'name': 'Patrick Timsit', 'order': 1}, {'name': 'Philippe Nahon', 'order': 2}, {'name': 'Amanda Lear', 'order': 3}, {'name': 'Marie Drion', 'order': 4}]","[{'name': 'Guillaume Ivernel', 'job': 'Director'}, {'name': 'Arthur Qwak', 'job': 'Director'}]"
25763,"[{'name': 'Jan-Michael Vincent', 'order': 0}, {'name': 'George Peppard', 'order': 1}, {'name': 'Dominique Sanda', 'order': 2}, {'name': 'Paul Winfield', 'order': 3}, {'name': 'Jackie Earle Haley', 'order': 4}]","[{'name': 'Jack Smight', 'job': 'Director'}]"
79694,"[{'name': 'Ashley Greene', 'order': 0}, {'name': 'Sebastian Stan', 'order': 1}, {'name': 'Tom Felton', 'order': 2}, {'name': 'Julianna Guill', 'order': 3}, {'name': 'Luke Pasqualino', 'order': 4}]","[{'name': 'Todd Lincoln ', 'job': 'Director'}]"
4032,"[{'name': 'Anna Chlumsky', 'order': 0}, {'name': 'Macaulay Culkin', 'order': 1}, {'name': 'Dan Aykroyd', 'order': 2}, {'name': 'Jamie Lee Curtis', 'order': 3}, {'name': 'Richard Masur', 'order': 4}]","[{'name': 'Howard Zieff', 'job': 'Director'}]"
18615,"[{'name': 'Nicole Kidman', 'order': 0}, {'name': 'Robert Downey Jr.', 'order': 1}, {'name': 'Ty Burrell', 'order': 2}, {'name': 'Harris Yulin', 'order': 3}, {'name': 'Jane Alexander', 'order': 4}]","[{'name': 'Steven Shainberg', 'job': 'Director'}]"
10673,"[{'name': 'Charlie Sheen', 'order': 0}, {'name': 'Michael Douglas', 'order': 1}, {'name': 'Martin Sheen', 'order': 2}, {'name': 'Daryl Hannah', 'order': 3}, {'name': 'John C. McGinley', 'order': 4}]","[{'name': 'Oliver Stone', 'job': 'Director'}]"
4584,"[{'name': 'Kate Winslet', 'order': 0}, {'name': 'Emma Thompson', 'order': 1}, {'name': 'Hugh Grant', 'order': 2}, {'name': 'Tom Wilkinson', 'order': 3}, {'name': 'Alan Rickman', 'order': 4}]","[{'name': 'Ang Lee', 'job': 'Director'}]"
2977,"[{'name': 'Anne Hathaway', 'order': 0}, {'name': 'James McAvoy', 'order': 1}, {'name': 'Julie Walters', 'order': 2}, {'name': 'James Cromwell', 'order': 3}, {'name': 'Maggie Smith', 'order': 4}]","[{'name': 'Julian Jarrold', 'job': 'Director'}]"
10760,"[{'name': 'Amanda Bynes', 'order': 0}, {'name': 'Sara Paxton', 'order': 1}, {'name': 'Matt Long', 'order': 2}, {'name': 'Jeremy Howard', 'order': 3}, {'name': 'Danny Strong', 'order': 4}]","[{'name': 'Joe Nussbaum', 'job': 'Director'}]"
11093,"[{'name': 'Jennifer Connelly', 'order': 0}, {'name': 'Ben Kingsley', 'order': 1}, {'name': 'Ron Eldard', 'order': 2}, {'name': 'Frances Fisher', 'order': 3}, {'name': 'Kim Dickens', 'order': 4}]","[{'name': 'Vadim Perelman', 'job': 'Director'}]"
207,"[{'name': 'Robin Williams', 'order': 0}, {'name': 'Ethan Hawke', 'order': 1}, {'name': 'Robert Sean Leonard', 'order': 2}, {'name': 'Gale Hansen', 'order': 3}, {'name': 'Josh Charles', 'order': 4}]","[{'name': 'Peter Weir', 'job': 'Director'}]"
